claim_id,dealer_id,supplier_id,part_name,failure_type,claim_amount,repair_cost,claim_frequency,days_since_last_claim,failure_severity,fraud_label
CLM05416,1234,SUP-094,Brake Chamber,Breakage,29369,25084,12,302,6,0
CLM05417,1619,SUP-004,Fuel/Water Separator,Misalignment,48121,9895,5,97,9,0
CLM05418,1160,SUP-002,Air Filter,Sensor Failure,1747,10413,16,168,5,0
CLM05419,1720,SUP-067,Relay Valve,Corrosion,44326,24495,7,336,2,0
CLM05420,1751,SUP-021,V-Belt,Breakage,49839,9285,8,181,2,0
CLM05421,1330,SUP-070,Air Filter,Misalignment,40772,12452,4,300,7,0
CLM05422,1332,SUP-043,Wheel Speed Sensor,Breakage,18351,9297,4,236,4,0
CLM05423,1049,SUP-082,Brake Chamber,Misalignment,49409,22904,6,94,9,0
CLM05424,1522,SUP-069,Radiator Hose,Wear,4547,1969,2,223,9,0
CLM05425,1862,SUP-009,Brake Chamber,Corrosion,33711,14951,9,300,6,0
CLM05426,1667,SUP-084,U-Joint,Sensor Failure,30011,18579,8,111,5,0
CLM05427,1491,SUP-028,Radiator Hose,Wear,20182,1806,18,263,7,0
CLM05428,1581,SUP-026,Wheel Speed Sensor,Breakage,36783,5832,12,298,5,0
CLM05429,1680,SUP-082,Wheel Bearing,Leak,3023,26763,16,62,9,0
CLM05430,1271,SUP-083,U-Joint,Breakage,9592,6297,1,229,9,0
CLM05431,1579,SUP-003,Fuel/Water Separator,Leak,32109,15286,4,239,7,0
CLM05432,1866,SUP-073,Brake Chamber,Misalignment,21816,20867,14,258,4,0
CLM05433,1251,SUP-100,Wheel Speed Sensor,Wear,27499,12418,18,214,1,0
CLM05434,1559,SUP-095,Wheel Speed Sensor,Misalignment,26944,9740,5,77,4,0
CLM05435,1695,SUP-049,Wheel Bearing,Sensor Failure,33262,18619,3,46,3,0
CLM05436,1831,SUP-017,U-Joint,Corrosion,44280,21212,19,244,1,1
CLM05437,1698,SUP-063,Radiator Hose,Leak,37092,20243,12,38,4,0
CLM05438,1089,SUP-055,U-Joint,Corrosion,19261,9376,19,95,7,0
CLM05439,1445,SUP-023,U-Joint,Misalignment,44647,6827,11,363,2,0
CLM05440,1331,SUP-034,Brake Chamber,Wear,37443,15086,9,141,7,0
CLM05441,1138,SUP-069,Radiator Hose,Wear,24345,27414,5,60,6,0
CLM05442,1356,SUP-015,Air Filter,Misalignment,11111,26024,10,55,9,0
CLM05443,1600,SUP-047,Radiator Hose,Misalignment,17389,7441,9,107,2,0
CLM05444,1273,SUP-003,Wheel Speed Sensor,Wear,39301,28506,13,287,6,0
CLM05445,1018,SUP-083,Wheel Bearing,Sensor Failure,10713,11363,8,353,6,0
CLM05446,1982,SUP-028,U-Joint,Leak,38943,804,13,213,6,0
CLM05447,1310,SUP-003,Radiator Hose,Corrosion,37646,2897,18,86,3,1
CLM05448,1869,SUP-004,Wheel Speed Sensor,Breakage,20853,27076,9,182,6,0
CLM05449,1885,SUP-088,V-Belt,Misalignment,10013,16198,9,181,9,0
CLM05450,1977,SUP-031,Wheel Bearing,Misalignment,4093,22951,2,165,3,0
CLM05451,1153,SUP-045,Relay Valve,Wear,48544,3026,7,96,2,0
CLM05452,1389,SUP-059,Fuel/Water Separator,Corrosion,12304,14276,5,3,8,0
CLM05453,1259,SUP-045,Wheel Speed Sensor,Corrosion,33521,7659,6,205,3,0
CLM05454,1619,SUP-075,U-Joint,Sensor Failure,27881,12917,13,242,5,0
CLM05455,1882,SUP-037,Wheel Bearing,Leak,41386,686,18,298,5,1
CLM05456,1796,SUP-065,Radiator Hose,Sensor Failure,31767,2064,3,183,2,0
CLM05457,1570,SUP-009,V-Belt,Sensor Failure,41745,7313,10,166,2,0
CLM05458,1124,SUP-017,Relay Valve,Corrosion,36318,2409,3,152,6,0
CLM05459,1353,SUP-065,V-Belt,Leak,34993,27358,1,342,2,0
CLM05460,1272,SUP-003,Fuel/Water Separator,Leak,17011,8969,6,266,6,0
CLM05461,1618,SUP-026,Wheel Bearing,Leak,28132,18366,16,140,7,0
CLM05462,1810,SUP-053,Air Filter,Wear,42613,24788,17,244,4,1
CLM05463,1244,SUP-031,Brake Chamber,Leak,41221,21766,16,303,4,1
CLM05464,1847,SUP-026,Wheel Bearing,Corrosion,10531,23862,10,238,3,0
CLM05465,1449,SUP-023,Relay Valve,Wear,5556,14043,7,211,1,0
CLM05466,1929,SUP-030,Air Filter,Breakage,3717,10569,8,339,4,0
CLM05467,1246,SUP-010,Air Filter,Misalignment,37160,15109,3,117,3,0
CLM05468,1519,SUP-072,Fuel/Water Separator,Sensor Failure,25538,13152,5,10,8,0
CLM05469,1140,SUP-089,Brake Chamber,Leak,47254,14289,19,71,5,1
CLM05470,1361,SUP-064,Air Filter,Breakage,43022,16820,7,119,7,0
CLM05471,1007,SUP-022,Wheel Speed Sensor,Leak,39890,13255,18,119,3,1
CLM05472,1477,SUP-015,Air Filter,Sensor Failure,44492,10340,18,127,3,1
CLM05473,1351,SUP-056,Air Filter,Corrosion,10800,2424,6,260,6,0
CLM05474,1995,SUP-074,Radiator Hose,Corrosion,40407,3198,5,228,4,0
CLM05475,1494,SUP-020,Fuel/Water Separator,Sensor Failure,24402,12491,6,86,8,0
CLM05476,1605,SUP-047,Air Filter,Breakage,28224,15661,6,266,3,0
CLM05477,1832,SUP-087,Air Filter,Wear,47213,26373,11,215,5,0
CLM05478,1426,SUP-053,Brake Chamber,Misalignment,5750,26427,17,240,1,0
CLM05479,1038,SUP-053,V-Belt,Misalignment,14820,11600,9,332,1,0
CLM05480,1592,SUP-001,Radiator Hose,Misalignment,36422,27307,16,249,8,1
CLM05481,1186,SUP-002,U-Joint,Wear,36837,15753,10,57,7,0
CLM05482,1595,SUP-058,Radiator Hose,Leak,19347,14635,15,165,1,0
CLM05483,1599,SUP-019,Brake Chamber,Sensor Failure,21978,27104,8,338,6,0
CLM05484,1753,SUP-062,Fuel/Water Separator,Sensor Failure,14713,26293,14,196,2,0
CLM05485,1853,SUP-078,Wheel Bearing,Wear,41431,17155,16,239,1,1
CLM05486,1092,SUP-072,Brake Chamber,Breakage,32207,18207,19,279,5,1
CLM05487,1085,SUP-012,Relay Valve,Misalignment,7303,8251,3,70,5,0
CLM05488,1043,SUP-026,V-Belt,Sensor Failure,7142,2743,13,263,2,0
CLM05489,1136,SUP-027,Relay Valve,Corrosion,43436,15617,9,19,5,0
CLM05490,1420,SUP-029,Relay Valve,Corrosion,4755,19836,12,238,7,0
CLM05491,1073,SUP-015,Fuel/Water Separator,Sensor Failure,49197,17214,5,240,4,0
CLM05492,1547,SUP-046,U-Joint,Misalignment,1830,6371,19,342,2,0
CLM05493,1612,SUP-001,Wheel Bearing,Misalignment,47393,20441,7,335,5,0
CLM05494,1987,SUP-060,Air Filter,Misalignment,40342,11359,7,315,6,0
CLM05495,1511,SUP-092,Wheel Speed Sensor,Breakage,14693,11238,19,70,8,0
CLM05496,1155,SUP-057,Air Filter,Corrosion,7121,12163,8,198,9,0
CLM05497,1937,SUP-003,Relay Valve,Breakage,29304,8064,6,262,8,0
CLM05498,1254,SUP-018,Radiator Hose,Wear,49294,2327,3,332,7,0
CLM05499,1170,SUP-052,Wheel Speed Sensor,Leak,23458,10527,1,194,9,0
CLM05500,1980,SUP-060,Fuel/Water Separator,Misalignment,35110,27204,6,132,9,0
CLM05501,1727,SUP-034,Wheel Bearing,Wear,44124,24833,19,70,6,1
CLM05502,1169,SUP-096,Fuel/Water Separator,Leak,44704,13648,13,255,3,0
CLM05503,1763,SUP-093,V-Belt,Corrosion,25063,7684,17,185,8,0
CLM05504,1871,SUP-089,Relay Valve,Leak,46258,24756,18,234,3,1
CLM05505,1321,SUP-060,Radiator Hose,Leak,35612,16071,6,357,1,0
CLM05506,1566,SUP-026,Fuel/Water Separator,Sensor Failure,47017,12628,11,230,4,0
CLM05507,1455,SUP-072,Wheel Speed Sensor,Leak,31545,19057,6,142,9,0
CLM05508,1943,SUP-019,Relay Valve,Sensor Failure,24227,4209,7,111,8,0
CLM05509,1602,SUP-022,Wheel Bearing,Leak,1200,629,1,83,6,0
CLM05510,1789,SUP-093,Radiator Hose,Sensor Failure,17899,16516,8,243,3,0
CLM05511,1612,SUP-033,U-Joint,Corrosion,6871,22771,14,7,3,0
CLM05512,1154,SUP-038,U-Joint,Corrosion,47285,2058,1,61,7,0
CLM05513,1888,SUP-035,Wheel Speed Sensor,Leak,22834,10953,5,364,5,0
CLM05514,1348,SUP-067,V-Belt,Breakage,32325,20084,5,328,3,0
CLM05515,1450,SUP-083,U-Joint,Corrosion,22223,14335,14,213,1,0
CLM05516,1875,SUP-010,Relay Valve,Wear,30546,4224,7,183,9,0
CLM05517,1652,SUP-091,Wheel Bearing,Wear,23874,20417,17,355,5,0
CLM05518,1172,SUP-015,V-Belt,Sensor Failure,27972,21949,11,239,7,0
CLM05519,1009,SUP-011,Air Filter,Breakage,4696,26879,7,53,9,0
CLM05520,1739,SUP-090,Wheel Bearing,Misalignment,43235,11820,1,220,4,0
CLM05521,1264,SUP-024,Relay Valve,Sensor Failure,24385,5193,15,83,5,0
CLM05522,1437,SUP-077,Relay Valve,Leak,19013,16133,19,172,3,0
CLM05523,1759,SUP-096,V-Belt,Corrosion,21402,25690,10,28,7,0
CLM05524,1246,SUP-004,Wheel Bearing,Breakage,38257,28486,9,302,1,0
CLM05525,1666,SUP-013,V-Belt,Sensor Failure,3016,22146,13,177,8,0
CLM05526,1545,SUP-073,Wheel Speed Sensor,Sensor Failure,42126,13210,13,155,3,0
CLM05527,1498,SUP-057,Brake Chamber,Wear,34743,27457,6,249,4,0
CLM05528,1128,SUP-098,V-Belt,Leak,21931,18748,8,207,4,0
CLM05529,1671,SUP-037,U-Joint,Sensor Failure,41073,16824,12,244,7,0
CLM05530,1600,SUP-048,Relay Valve,Wear,18243,27028,2,167,7,0
CLM05531,1604,SUP-071,Air Filter,Breakage,21328,17571,16,214,4,0
CLM05532,1326,SUP-001,Wheel Bearing,Sensor Failure,1209,24184,12,84,6,0
CLM05533,1752,SUP-060,Wheel Speed Sensor,Misalignment,46823,12619,18,27,8,1
CLM05534,1834,SUP-012,Wheel Speed Sensor,Misalignment,10800,6907,3,35,4,0
CLM05535,1979,SUP-021,Air Filter,Wear,1213,4742,18,303,1,0
CLM05536,1403,SUP-011,V-Belt,Misalignment,23281,12199,11,308,7,0
CLM05537,1628,SUP-044,V-Belt,Leak,29007,10751,5,69,2,0
CLM05538,1605,SUP-058,Wheel Bearing,Corrosion,39550,22843,13,194,3,0
CLM05539,1674,SUP-044,Wheel Bearing,Misalignment,41170,22907,10,297,8,0
CLM05540,1610,SUP-078,Radiator Hose,Breakage,26548,6698,15,50,2,0
CLM05541,1624,SUP-098,V-Belt,Sensor Failure,29375,16839,6,45,2,0
CLM05542,1358,SUP-034,Wheel Bearing,Wear,1303,13933,16,276,4,0
CLM05543,1602,SUP-025,Wheel Speed Sensor,Sensor Failure,27411,27984,8,120,6,0
CLM05544,1857,SUP-004,Brake Chamber,Corrosion,25558,28380,3,292,2,0
CLM05545,1717,SUP-064,Relay Valve,Sensor Failure,21431,10901,5,200,9,0
CLM05546,1016,SUP-090,V-Belt,Sensor Failure,7951,2117,15,91,2,0
CLM05547,1273,SUP-016,Radiator Hose,Wear,12653,6580,3,326,9,0
CLM05548,1684,SUP-010,Relay Valve,Corrosion,35935,12734,15,152,7,0
CLM05549,1115,SUP-066,U-Joint,Breakage,6959,14370,2,164,3,0
CLM05550,1860,SUP-035,Brake Chamber,Wear,19017,2399,12,133,9,0
CLM05551,1979,SUP-083,V-Belt,Corrosion,32953,15638,5,212,9,0
CLM05552,1692,SUP-006,Radiator Hose,Corrosion,36242,2534,9,181,6,0
CLM05553,1090,SUP-019,V-Belt,Sensor Failure,14855,12263,4,256,2,0
CLM05554,1081,SUP-059,Radiator Hose,Leak,22424,14483,7,361,7,0
CLM05555,1323,SUP-053,Fuel/Water Separator,Leak,36145,23206,16,98,4,1
CLM05556,1960,SUP-008,Radiator Hose,Breakage,27326,8029,13,359,4,0
CLM05557,1113,SUP-078,Wheel Bearing,Sensor Failure,28258,7875,2,124,7,0
CLM05558,1768,SUP-010,Wheel Bearing,Leak,20795,20857,2,178,5,0
CLM05559,1057,SUP-067,Fuel/Water Separator,Wear,5275,28028,9,330,1,0
CLM05560,1153,SUP-038,Radiator Hose,Breakage,46242,29723,15,241,3,0
CLM05561,1876,SUP-029,U-Joint,Sensor Failure,10552,17609,4,226,7,0
CLM05562,1403,SUP-015,Relay Valve,Misalignment,8275,4003,17,163,9,0
CLM05563,1627,SUP-087,Wheel Bearing,Wear,16485,12219,9,320,9,0
CLM05564,1854,SUP-023,Relay Valve,Leak,34540,16363,15,301,7,0
CLM05565,1265,SUP-082,Relay Valve,Leak,12969,8531,1,294,5,0
CLM05566,1314,SUP-046,Fuel/Water Separator,Leak,47113,26253,2,357,4,0
CLM05567,1714,SUP-083,Wheel Speed Sensor,Leak,8605,29161,9,341,9,0
CLM05568,1040,SUP-028,Wheel Speed Sensor,Corrosion,35067,12101,11,155,6,0
CLM05569,1104,SUP-026,Radiator Hose,Misalignment,16853,19224,19,248,2,0
CLM05570,1900,SUP-010,Wheel Speed Sensor,Breakage,25757,11175,1,193,3,0
CLM05571,1889,SUP-047,V-Belt,Breakage,45865,7039,19,73,7,1
CLM05572,1192,SUP-004,Radiator Hose,Leak,9337,12953,9,259,4,0
CLM05573,1400,SUP-055,Wheel Speed Sensor,Breakage,38931,19925,2,315,7,0
CLM05574,1277,SUP-066,U-Joint,Misalignment,13134,28599,5,230,5,0
CLM05575,1353,SUP-067,Relay Valve,Wear,2839,29955,17,100,1,0
CLM05576,1748,SUP-007,Radiator Hose,Wear,38362,23984,1,226,3,0
CLM05577,1936,SUP-055,Relay Valve,Breakage,18186,18443,14,30,9,0
CLM05578,1732,SUP-080,Air Filter,Leak,11190,16833,12,223,4,0
CLM05579,1579,SUP-031,Wheel Speed Sensor,Sensor Failure,18702,17284,10,222,5,0
CLM05580,1708,SUP-074,Relay Valve,Misalignment,17359,4710,19,16,2,0
CLM05581,1255,SUP-019,Wheel Speed Sensor,Leak,23502,29522,15,285,8,0
CLM05582,1650,SUP-028,Relay Valve,Corrosion,33514,20215,1,206,1,0
CLM05583,1823,SUP-081,U-Joint,Sensor Failure,38394,27941,1,216,4,0
CLM05584,1946,SUP-028,Brake Chamber,Misalignment,12990,5471,11,100,6,0
CLM05585,1660,SUP-019,U-Joint,Corrosion,44218,18133,11,24,8,0
CLM05586,1098,SUP-087,Wheel Bearing,Breakage,3940,25689,5,263,4,0
CLM05587,1587,SUP-020,Wheel Speed Sensor,Corrosion,24953,16345,3,101,2,0
CLM05588,1281,SUP-013,U-Joint,Breakage,8398,4726,11,46,4,0
CLM05589,1882,SUP-077,V-Belt,Corrosion,39226,23291,4,240,1,0
CLM05590,1402,SUP-043,Wheel Speed Sensor,Sensor Failure,3052,22527,6,304,8,0
CLM05591,1108,SUP-011,Fuel/Water Separator,Corrosion,45812,2454,18,102,9,1
CLM05592,1699,SUP-048,Wheel Bearing,Leak,7305,23861,7,153,3,0
CLM05593,1198,SUP-015,V-Belt,Breakage,9407,29352,4,43,8,0
CLM05594,1302,SUP-017,Wheel Bearing,Wear,1785,9040,14,55,9,0
CLM05595,1326,SUP-054,Radiator Hose,Corrosion,40747,11210,8,321,8,0
CLM05596,1153,SUP-050,Wheel Speed Sensor,Breakage,2635,25236,11,156,2,0
CLM05597,1551,SUP-028,V-Belt,Wear,15279,8805,14,297,2,0
CLM05598,1644,SUP-083,Air Filter,Breakage,15272,6661,3,34,4,0
CLM05599,1404,SUP-004,Relay Valve,Breakage,11491,24155,11,315,1,0
CLM05600,1461,SUP-022,Fuel/Water Separator,Wear,12944,5961,4,238,3,0
CLM05601,1131,SUP-086,Wheel Speed Sensor,Wear,4109,10177,9,180,4,0
CLM05602,1790,SUP-039,Fuel/Water Separator,Sensor Failure,13515,2128,5,319,2,0
CLM05603,1873,SUP-034,V-Belt,Misalignment,38772,8480,13,154,7,0
CLM05604,1083,SUP-097,Relay Valve,Corrosion,23140,4738,4,205,3,0
CLM05605,1398,SUP-044,Wheel Bearing,Corrosion,8445,14624,7,268,7,0
CLM05606,1753,SUP-042,Wheel Speed Sensor,Breakage,34052,12375,2,22,7,0
CLM05607,1627,SUP-040,Relay Valve,Leak,45541,23480,19,312,9,1
CLM05608,1108,SUP-097,Fuel/Water Separator,Leak,43970,19382,7,6,4,0
CLM05609,1220,SUP-012,Brake Chamber,Misalignment,3413,2495,9,36,4,0
CLM05610,1903,SUP-002,V-Belt,Breakage,19027,10801,19,126,1,0
CLM05611,1552,SUP-028,V-Belt,Sensor Failure,8235,1095,2,229,6,0
CLM05612,1367,SUP-074,Fuel/Water Separator,Wear,10319,17823,16,187,6,0
CLM05613,1146,SUP-086,Fuel/Water Separator,Breakage,29048,18183,6,59,7,0
CLM05614,1111,SUP-081,Radiator Hose,Corrosion,31372,28826,19,68,9,1
CLM05615,1614,SUP-090,Wheel Bearing,Leak,7335,22298,18,308,9,0
CLM05616,1557,SUP-067,Fuel/Water Separator,Leak,29354,26228,17,120,5,0
CLM05617,1923,SUP-071,U-Joint,Leak,28354,29535,11,333,2,0
CLM05618,1493,SUP-072,Wheel Speed Sensor,Sensor Failure,41985,13878,4,336,1,0
CLM05619,1504,SUP-084,Air Filter,Corrosion,44005,27170,8,363,2,0
CLM05620,1474,SUP-076,Wheel Speed Sensor,Sensor Failure,49734,3516,18,346,2,1
CLM05621,1835,SUP-099,Radiator Hose,Wear,37705,10089,13,353,1,0
CLM05622,1889,SUP-081,Relay Valve,Breakage,5807,3369,8,245,8,0
CLM05623,1270,SUP-092,Air Filter,Breakage,15950,13447,10,68,3,0
CLM05624,1994,SUP-010,Relay Valve,Leak,7336,15597,18,154,8,0
CLM05625,1420,SUP-086,Fuel/Water Separator,Leak,7524,9852,18,329,6,0
CLM05626,1896,SUP-057,Radiator Hose,Wear,18409,15954,17,297,1,0
CLM05627,1706,SUP-097,U-Joint,Sensor Failure,39490,6881,16,203,7,1
CLM05628,1366,SUP-086,Wheel Speed Sensor,Misalignment,42898,25871,6,133,3,0
CLM05629,1279,SUP-037,Relay Valve,Misalignment,37866,16691,14,116,9,0
CLM05630,1282,SUP-077,Brake Chamber,Misalignment,16265,4630,5,93,9,0
CLM05631,1039,SUP-091,Wheel Speed Sensor,Corrosion,10664,24347,15,102,4,0
CLM05632,1958,SUP-064,V-Belt,Wear,29223,3417,13,360,2,0
CLM05633,1188,SUP-079,Wheel Bearing,Breakage,30830,27615,16,348,9,1
CLM05634,1163,SUP-086,Air Filter,Breakage,14602,4853,16,275,5,0
CLM05635,1993,SUP-094,Relay Valve,Sensor Failure,11517,11126,17,118,8,0
CLM05636,1988,SUP-040,Radiator Hose,Wear,17559,4865,5,65,9,0
CLM05637,1535,SUP-098,V-Belt,Corrosion,9095,27076,11,69,1,0
CLM05638,1535,SUP-060,Wheel Bearing,Wear,48385,15702,15,215,3,0
CLM05639,1003,SUP-098,Relay Valve,Wear,23277,20002,3,309,7,0
CLM05640,1834,SUP-048,U-Joint,Sensor Failure,24725,23633,8,147,2,0
CLM05641,1289,SUP-099,Relay Valve,Corrosion,20894,11433,3,66,4,0
CLM05642,1952,SUP-019,Brake Chamber,Misalignment,32178,9645,4,176,4,0
CLM05643,1432,SUP-072,Brake Chamber,Breakage,41565,26801,14,66,7,0
CLM05644,1470,SUP-033,Radiator Hose,Leak,1950,26586,6,201,2,0
CLM05645,1180,SUP-044,Brake Chamber,Misalignment,38204,10278,4,18,8,0
CLM05646,1247,SUP-092,U-Joint,Corrosion,36512,18625,12,336,8,0
CLM05647,1627,SUP-037,Radiator Hose,Breakage,49882,16675,2,295,6,0
CLM05648,1278,SUP-089,Air Filter,Misalignment,2920,2958,18,127,4,0
CLM05649,1876,SUP-036,U-Joint,Sensor Failure,10876,27968,14,201,2,0
CLM05650,1580,SUP-081,Radiator Hose,Corrosion,22996,27050,8,51,3,0
CLM05651,1862,SUP-088,U-Joint,Corrosion,7419,6855,8,127,3,0
CLM05652,1253,SUP-021,Brake Chamber,Breakage,10160,26468,12,151,3,0
CLM05653,1180,SUP-002,Air Filter,Breakage,32706,13732,1,161,4,0
CLM05654,1829,SUP-031,U-Joint,Wear,39940,7563,1,188,7,0
CLM05655,1680,SUP-097,Air Filter,Wear,39698,3837,4,230,9,0
CLM05656,1824,SUP-030,Wheel Bearing,Corrosion,4808,23162,17,98,4,0
CLM05657,1508,SUP-076,U-Joint,Leak,46740,6503,10,181,7,0
CLM05658,1760,SUP-044,Wheel Speed Sensor,Sensor Failure,45275,11524,1,334,6,0
CLM05659,1699,SUP-012,Brake Chamber,Breakage,48424,17673,11,205,9,0
CLM05660,1565,SUP-051,Relay Valve,Wear,38506,6958,17,304,8,1
CLM05661,1325,SUP-049,Air Filter,Sensor Failure,23879,8991,10,82,2,0
CLM05662,1356,SUP-024,Brake Chamber,Misalignment,14604,28926,6,33,3,0
CLM05663,1824,SUP-024,V-Belt,Misalignment,21773,18205,4,238,6,0
CLM05664,1649,SUP-060,Wheel Speed Sensor,Corrosion,14808,23306,13,81,5,0
CLM05665,1679,SUP-011,Brake Chamber,Breakage,44465,21353,11,355,2,0
CLM05666,1390,SUP-013,Wheel Speed Sensor,Misalignment,14034,14767,5,2,2,0
CLM05667,1614,SUP-091,Brake Chamber,Breakage,4884,8155,14,332,5,0
CLM05668,1933,SUP-072,Wheel Speed Sensor,Wear,34500,2609,2,90,5,0
CLM05669,1084,SUP-074,Relay Valve,Misalignment,49809,23906,3,126,1,0
CLM05670,1316,SUP-072,Relay Valve,Leak,18965,13865,3,21,3,0
CLM05671,1211,SUP-064,Wheel Bearing,Misalignment,32803,19269,11,5,9,0
CLM05672,1514,SUP-020,Relay Valve,Breakage,21063,3946,9,284,3,0
CLM05673,1383,SUP-072,Relay Valve,Leak,21236,15712,19,343,6,0
CLM05674,1690,SUP-073,Air Filter,Sensor Failure,32262,29645,10,304,6,0
CLM05675,1341,SUP-071,Radiator Hose,Misalignment,17707,12899,6,352,2,0
CLM05676,1814,SUP-078,U-Joint,Breakage,37467,5585,6,197,7,0
CLM05677,1963,SUP-028,Air Filter,Misalignment,6181,24320,1,254,9,0
CLM05678,1987,SUP-002,Fuel/Water Separator,Misalignment,32562,15159,1,355,9,0
CLM05679,1843,SUP-043,U-Joint,Breakage,42321,1118,19,250,8,1
CLM05680,1037,SUP-008,Fuel/Water Separator,Leak,19484,21774,3,326,5,0
CLM05681,1510,SUP-013,V-Belt,Wear,30073,9574,6,83,8,0
CLM05682,1419,SUP-085,Brake Chamber,Misalignment,13968,2203,2,236,9,0
CLM05683,1750,SUP-092,Radiator Hose,Corrosion,43852,8253,15,168,1,0
CLM05684,1168,SUP-035,Fuel/Water Separator,Sensor Failure,14280,11487,12,6,1,0
CLM05685,1964,SUP-023,U-Joint,Breakage,3754,19303,10,142,5,0
CLM05686,1908,SUP-046,Air Filter,Misalignment,18856,29767,19,125,7,0
CLM05687,1342,SUP-015,Wheel Bearing,Wear,44386,12520,13,323,9,0
CLM05688,1825,SUP-002,Wheel Speed Sensor,Breakage,32365,25583,3,167,9,0
CLM05689,1305,SUP-061,Relay Valve,Misalignment,16817,23255,18,169,3,0
CLM05690,1541,SUP-076,Radiator Hose,Sensor Failure,30604,10727,5,24,1,0
CLM05691,1701,SUP-064,Radiator Hose,Corrosion,2803,1917,13,171,3,0
CLM05692,1868,SUP-052,Relay Valve,Breakage,9272,6658,14,109,8,0
CLM05693,1536,SUP-036,Relay Valve,Misalignment,32450,7648,15,210,7,0
CLM05694,1111,SUP-067,Relay Valve,Leak,16668,3360,18,95,5,0
CLM05695,1410,SUP-069,Wheel Bearing,Wear,40674,12271,14,202,9,0
CLM05696,1946,SUP-067,V-Belt,Corrosion,28117,2885,19,285,4,0
CLM05697,1205,SUP-047,Wheel Bearing,Breakage,22739,26362,3,2,6,0
CLM05698,1184,SUP-083,Air Filter,Misalignment,45699,1425,1,286,5,0
CLM05699,1381,SUP-002,V-Belt,Corrosion,3988,6721,7,231,6,0
CLM05700,1495,SUP-044,Wheel Speed Sensor,Leak,8204,728,7,254,4,0
CLM05701,1378,SUP-064,Relay Valve,Breakage,14028,18652,17,111,3,0
CLM05702,1046,SUP-081,Wheel Bearing,Corrosion,9516,15889,15,74,5,0
CLM05703,1885,SUP-078,Brake Chamber,Breakage,32864,27497,13,76,5,0
CLM05704,1739,SUP-028,Air Filter,Breakage,36129,29988,15,212,2,0
CLM05705,1550,SUP-091,Wheel Speed Sensor,Corrosion,33515,11948,3,118,4,0
CLM05706,1527,SUP-054,Wheel Speed Sensor,Breakage,17486,23475,17,233,3,0
CLM05707,1503,SUP-074,U-Joint,Leak,15774,13656,16,187,7,0
CLM05708,1021,SUP-067,U-Joint,Corrosion,38680,5042,1,275,5,0
CLM05709,1212,SUP-036,Wheel Speed Sensor,Misalignment,1746,7075,14,310,6,0
CLM05710,1309,SUP-063,V-Belt,Corrosion,15373,7836,3,151,7,0
CLM05711,1660,SUP-025,Air Filter,Leak,38676,28228,4,211,2,0
CLM05712,1967,SUP-086,U-Joint,Leak,4691,5393,9,351,4,0
CLM05713,1752,SUP-048,Radiator Hose,Leak,45445,26309,1,289,6,0
CLM05714,1271,SUP-039,Relay Valve,Misalignment,26823,7926,14,322,3,0
CLM05715,1570,SUP-047,Air Filter,Misalignment,36832,11727,13,207,6,0
CLM05716,1798,SUP-094,Wheel Speed Sensor,Breakage,2719,3096,15,90,1,0
CLM05717,1937,SUP-021,Wheel Speed Sensor,Breakage,22535,26385,18,146,8,0
CLM05718,1201,SUP-030,Brake Chamber,Sensor Failure,28881,7721,16,65,5,0
CLM05719,1031,SUP-092,Relay Valve,Breakage,7026,25544,6,86,1,0
CLM05720,1442,SUP-031,Radiator Hose,Leak,44496,27492,16,292,1,1
CLM05721,1161,SUP-026,Fuel/Water Separator,Sensor Failure,15073,28871,11,161,3,0
CLM05722,1766,SUP-022,U-Joint,Leak,41505,25929,7,231,6,0
CLM05723,1253,SUP-021,Brake Chamber,Wear,22836,6615,9,142,2,0
CLM05724,1520,SUP-001,Wheel Speed Sensor,Misalignment,8184,18007,1,239,8,0
CLM05725,1976,SUP-037,V-Belt,Corrosion,2789,2120,10,293,7,0
CLM05726,1650,SUP-077,Brake Chamber,Wear,31353,28107,8,237,2,0
CLM05727,1479,SUP-085,Air Filter,Misalignment,27340,29896,11,133,1,0
CLM05728,1009,SUP-046,Air Filter,Misalignment,48343,20858,5,306,7,0
CLM05729,1725,SUP-009,Wheel Bearing,Leak,28933,24827,6,189,7,0
CLM05730,1504,SUP-017,Brake Chamber,Breakage,32065,19913,12,214,3,0
CLM05731,1784,SUP-047,Air Filter,Corrosion,14686,15433,11,325,8,0
CLM05732,1835,SUP-085,Wheel Speed Sensor,Breakage,15351,14386,7,357,8,0
CLM05733,1559,SUP-095,Air Filter,Breakage,30258,1970,7,354,5,0
CLM05734,1435,SUP-059,Fuel/Water Separator,Corrosion,34027,16051,12,143,7,0
CLM05735,1110,SUP-054,U-Joint,Corrosion,19302,11153,12,293,3,0
CLM05736,1152,SUP-086,Wheel Speed Sensor,Wear,22902,25168,1,283,6,0
CLM05737,1634,SUP-012,Relay Valve,Leak,48002,18160,19,112,3,1
CLM05738,1916,SUP-064,Fuel/Water Separator,Breakage,25559,28797,4,257,9,0
CLM05739,1868,SUP-006,Air Filter,Leak,49034,15800,19,200,7,1
CLM05740,1101,SUP-053,Radiator Hose,Leak,27362,29732,19,225,1,0
CLM05741,1752,SUP-016,Wheel Bearing,Sensor Failure,8252,10348,11,285,8,0
CLM05742,1832,SUP-090,Fuel/Water Separator,Wear,1099,3610,9,159,9,0
